id,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
348,0,0.3485245,0,0,0,0,0.45340362,0,0,0.19434436
349,0,0,0,0.5433299,0,0.4518317,0,0,0,0
350,0.010303322,0.81173706,0.0103029255,0.010303836,0.010303683,0.010307309,0.010303913,0.10583045,0.010304032,0.0103035215
351,0.050078977,0.050078977,0.050078977,0.050078977,0.050078977,0.050078977,0.050078977,0.5492892,0.050078977,0.050078977
352,0,0,0,0,0.9249254,0,0,0,0,0
353,0.6515606,0,0.29751417,0,0,0,0,0,0,0
354,0,0.82447636,0,0,0,0.16927885,0,0,0,0
355,0,0.5822863,0.0849758,0,0,0,0.2835758,0.045351975,0,0
356,0,0,0,0,0.76242626,0.14605851,0.086615816,0,0,0
357,0,0.7159507,0,0.1471319,0.082016274,0,0.03502996,0,0.014917793,0
358,0.012506176,0.012505302,0.012505094,0.01250649,0.012506474,0.012508235,0.88744354,0.012506439,0.012506692,0.01250556
359,0,0,0,0.23306079,0,0,0,0,0,0.7628371
360,0.55145186,0,0,0,0.10714599,0,0.108636454,0,0,0.22494695
361,0.2547328,0.3874625,0,0,0,0,0,0,0.23939586,0.11401453
362,0,0,0,0,0,0.8410574,0,0,0,0.10552331
363,0,0.8407195,0,0,0,0,0.15607518,0,0,0
364,0.012236405,0.012237493,0.012236056,0.012237229,0.012236783,0.012238949,0.8898653,0.012235942,0.012236539,0.012239325
365,0,0.44227,0.017678976,0,0.21998337,0.052471414,0.26411077,0,0,0
366,0.064324744,0.16875032,0,0,0,0.69665194,0.06399673,0,0,0
367,0,0,0.5360805,0,0,0.15420498,0.30558866,0,0,0
368,0,0.10639327,0,0,0,0.8628493,0,0,0,0
369,0,0.39376417,0,0.36535376,0,0.052811056,0.042339623,0,0.14201973,0
370,0,0.9914806,0,0,0,0,0,0,0,0
371,0,0,0,0,0.18018778,0,0.8124811,0,0,0
372,0,0,0,0.18158382,0.24660294,0.19159488,0.24782233,0,0,0.10096017
373,0.8808489,0.013238563,0.013237988,0.013239358,0.0132390885,0.013239872,0.0132392505,0.013237917,0.013241276,0.013237845
374,0,0.93843114,0,0.05368352,0,0,0,0,0,0
375,0,0,0,0.14192559,0,0,0.8538761,0,0,0
376,0.6662356,0.011120601,0.011115092,0.011116617,0.011116175,0.24483192,0.011116633,0.011115677,0.01111584,0.011115758
377,0.13514143,0,0,0.14756113,0,0,0,0,0.09511565,0.6187689
378,0,0.5194323,0,0.34725818,0,0,0,0.027921872,0.10101691,0
379,0.43828645,0.012542242,0.012542941,0.2525845,0.012542129,0.012543566,0.012541932,0.012540554,0.2213357,0.012539973
380,0.21620648,0.2278691,0,0.19187443,0,0,0.14922018,0.21228777,0,0
381,0.6015783,0,0,0,0.3906112,0,0,0,0,0
382,0,0.2953973,0,0.4411315,0,0,0.13478126,0,0.124675095,0
383,0,0.34993055,0,0.21143739,0,0,0.4329943,0,0,0
384,0.31746554,0,0,0,0,0.5441118,0,0,0.13356905,0
385,0,0.33256856,0,0.41338518,0,0,0.24966653,0,0,0
386,0.0105345985,0.49316764,0.0105336495,0.010538167,0.010534053,0.010535334,0.42253506,0.0105388025,0.010545525,0.010537139
387,0,0,0,0,0.06941846,0.43357727,0.44865063,0,0.040833835,0
388,0,0.37151134,0,0.37394997,0.23431714,0.018027922,0,0,0,0
389,0,0,0,0,0.28556153,0,0.709761,0,0,0
390,0,0.98111564,0,0,0,0,0,0.011101775,0,0
391,0,0,0,0,0,0.21502857,0.6867438,0,0,0.08703579
392,0,0.7544375,0,0,0,0,0,0,0.10659448,0.13475089
393,0,0,0,0.058807842,0,0.3300631,0.6063623,0,0,0
394,0.28611034,0,0,0,0,0,0,0,0.70927113,0
395,0,0.27876487,0,0,0,0,0.71616155,0,0,0
396,0.24157953,0,0,0,0,0,0.7535391,0,0,0
397,0.02005931,0.02005818,0.020058822,0.020058671,0.020065688,0.020059265,0.54006815,0.020058231,0.020059377,0.29945427
398,0,0.21242133,0,0.25355396,0.022082942,0.019815968,0.48845008,0,0,0
399,0,0,0.035987515,0,0.3573826,0,0.60232043,0,0,0
400,0.8867265,0.012585424,0.012585268,0.012585969,0.012587128,0.012585529,0.012586175,0.012585149,0.012586373,0.012586487
401,0.4657154,0,0,0,0,0,0.3865645,0,0.14305079,0
402,0,0.9934145,0,0,0,0,0,0,0,0
403,0.018809313,0.018810976,0.01880641,0.018809916,0.018811533,0.018810794,0.8307088,0.018815225,0.018811014,0.018805964
404,0.6475933,0,0,0.16713691,0,0.09735105,0.08040632,0,0,0
405,0,0,0,0.099707656,0,0,0,0,0,0.88871914
406,0.43214205,0,0,0,0,0,0,0.18040556,0.055944372,0.32687682
407,0.10602017,0,0,0,0,0,0.8895322,0,0,0
408,0,0,0,0.13085513,0,0.051952902,0.81098306,0,0,0
409,0,0,0,0.37237823,0,0.0542134,0.39276198,0.17750184,0,0
410,0.45552084,0,0,0.328594,0,0.16738875,0,0,0,0
411,0,0.66803634,0,0,0,0,0,0.3227592,0,0
412,0.020001553,0.8199693,0.020001013,0.020007519,0.020002315,0.020006232,0.020004055,0.020002564,0.020003282,0.02000215
413,0,0.9102712,0,0,0,0.042602114,0,0,0.04161891,0
414,0,0,0,0,0,0.71737134,0.27400056,0,0,0
415,0,0.9706974,0,0,0,0,0,0.02227141,0,0
416,0,0.75240093,0,0,0,0,0,0.22744934,0.015156994,0
417,0.30380777,0,0,0,0,0.6566962,0,0,0,0
418,0,0.63204324,0,0.36240032,0,0,0,0,0,0
419,0,0,0,0.57613385,0,0.12968026,0,0,0.29046392,0
420,0,0.30595517,0,0,0,0,0,0,0.6807968,0
421,0,0,0,0.04363048,0,0,0,0.40507448,0.5458379,0
422,0,0.13574848,0,0,0,0,0.5301764,0.3311855,0,0
423,0,0.02650992,0,0.07253194,0,0,0.31209487,0,0.5659799,0.020732917
424,0,0,0,0.12856895,0,0.7113341,0,0.15594696,0,0
425,0,0.70268214,0,0,0,0.066007294,0.09109624,0.05323708,0.08406677,0
426,0.41317168,0,0,0,0,0.36719358,0.15771616,0,0,0
427,0,0.5222056,0,0.06498475,0,0.3274907,0.07993191,0,0,0
428,0,0.23054372,0,0,0.058446243,0.105874605,0,0.10463251,0.49621972,0
429,0,0,0,0.040854994,0,0,0.95199704,0,0,0
430,0.9268008,0,0,0,0,0,0,0.038491365,0,0.029902495
431,0.020510508,0.020521374,0.020510301,0.5424926,0.29339948,0.020518456,0.020514973,0.020511663,0.020510161,0.020510444
432,0,0,0,0,0.19265212,0.18736303,0.34680024,0,0.12989129,0.13982794
433,0,0.13059658,0,0,0,0.03718786,0.3918439,0,0,0.43557283
434,0,0.7945335,0,0,0,0,0.07096119,0,0.13094045,0
435,0.39955854,0,0,0,0,0,0.55055135,0.04084056,0,0
436,0.010010707,0.010010819,0.010008782,0.010011844,0.3421061,0.45499733,0.01001196,0.13282166,0.010009874,0.010010935
437,0,0,0,0.60772204,0.31377572,0,0,0,0,0.06450406
438,0,0.059832945,0,0,0.04752659,0.89095545,0,0,0,0
439,0.011856113,0.33405513,0.011856171,0.011863415,0.011856588,0.011856933,0.011856949,0.011856518,0.5710756,0.011866539
440,0,0.96782213,0,0,0,0,0,0,0,0
441,0.09910921,0,0,0,0,0,0.891985,0,0,0
442,0.6373869,0,0,0.02242189,0.3255536,0,0,0,0,0
443,0.76313674,0,0,0,0.18102258,0,0,0,0,0.051948927
444,0,0.57424307,0,0.06905667,0,0.18657054,0,0.15448827,0,0.011953011
445,0.01038214,0.010385626,0.010381674,0.010383429,0.010381724,0.90655535,0.0103838695,0.0103819035,0.010381953,0.010382356
446,0,0.5835497,0,0,0,0,0.41283947,0,0,0
447,0.41834512,0.1426868,0,0.31115803,0,0,0.12021764,0,0,0
448,0.021790365,0.6143656,0,0.3180935,0,0,0,0.042236708,0,0
449,0,0.6296066,0,0,0,0.28001407,0.020381385,0.06470497,0,0
450,0,0,0,0,0,0,0,0,0.9337489,0
451,0,0,0,0,0,0,0,0.34935367,0.64501405,0
452,0.40493426,0,0,0.27589774,0,0.061626434,0,0,0.2530279,0
453,0.2367661,0,0,0.079010084,0.26703796,0,0,0,0.40938178,0
454,0.2808505,0,0,0,0.075210124,0.63766,0,0,0,0
455,0.55356133,0,0,0,0,0.43662053,0,0,0,0
456,0.2156733,0.4550365,0,0,0,0,0.30233908,0,0,0
457,0,0.8327361,0,0,0,0,0.15880266,0,0,0
458,0.01715139,0.017160725,0.017152049,0.017150642,0.01715812,0.01715393,0.017157922,0.84560966,0.017153831,0.017151708
459,0.049940508,0.049940497,0.049940623,0.049940504,0.04994051,0.049946852,0.049949598,0.5505199,0.04994051,0.04994055
460,0,0,0,0.4079941,0,0,0.050262813,0,0.5347475,0
461,0,0.9811888,0,0.011309571,0,0,0,0,0,0
462,0.010047204,0.010049033,0.010046665,0.010049404,0.17701845,0.010047955,0.74259907,0.01004737,0.010047452,0.010047461
463,0.17367779,0,0,0,0,0.8138063,0,0,0,0
464,0,0.82291996,0,0,0,0,0,0,0,0.10305476
465,0.78216785,0,0,0,0,0,0.10432507,0,0.104751594,0
466,0.15031134,0,0,0.76439136,0,0,0.080707036,0,0,0
467,0.014401103,0.014405373,0.014401935,0.5208966,0.36389342,0.014404775,0.0144009,0.014397967,0.014399766,0.014398137
468,0,0,0,0,0,0,0.99379396,0,0,0
469,0,0.41428912,0,0.45567366,0,0.022585103,0,0,0.10239957,0
470,0.014288639,0.014286297,0.014284838,0.014286833,0.014287012,0.014290251,0.8714163,0.014289177,0.014285491,0.014285222
471,0,0.9689436,0,0,0,0.02644935,0,0,0,0
472,0,0.031781644,0,0.83846813,0,0.09612708,0,0,0.02811277,0
473,0.25247723,0,0,0,0,0,0.6572423,0,0.074920565,0
474,0.010837588,0.90245205,0.010837493,0.010838656,0.010838477,0.010840831,0.010837966,0.01083643,0.010843997,0.010836486
475,0,0,0.020954456,0,0.18449107,0,0.7783787,0,0,0.012094559
476,0.06993017,0,0,0,0,0,0,0,0.9193288,0
477,0.016803062,0.49749544,0.016804907,0.36807874,0.01680533,0.01680382,0.016807063,0.016799776,0.016801594,0.016800238
478,0,0,0,0.058626816,0,0,0.2956083,0,0,0.64198333
479,0.015144208,0.0151502285,0.015142526,0.015144855,0.29047486,0.58837014,0.015144731,0.015143022,0.015142841,0.015142604
480,0.7417992,0.028711287,0.028682467,0.02869573,0.02868268,0.02869088,0.028684644,0.028683856,0.02868692,0.028682368
481,0,0,0,0,0.2539718,0.3982383,0.34396744,0,0,0
482,0,0.2706653,0,0,0,0.4589468,0.23109365,0,0,0.03459278
483,0.050003797,0.05000386,0.050005283,0.050003454,0.050003424,0.050013475,0.05000456,0.050003808,0.050003566,0.5499548
484,0,0,0,0,0,0.9787641,0,0,0,0
485,0.37247506,0,0,0,0,0.5804835,0,0,0,0
486,0.16024111,0.35478207,0,0,0,0.3341018,0,0,0.14902617,0
487,0,0.73063654,0,0,0,0,0,0.18113036,0.07956634,0
488,0.032872874,0,0.08294761,0,0.07456879,0.05489521,0.14007576,0,0.6119349,0
489,0.94264054,0,0,0,0,0,0,0,0,0
490,0.01692197,0.016920716,0.016919825,0.01692083,0.016922634,0.016922658,0.63857484,0.016919864,0.01692006,0.22605664
491,0.41313204,0,0,0,0,0.2909356,0.21580885,0,0.06784911,0
492,0.10170819,0.45887402,0,0.16204832,0,0.1089321,0.10768862,0,0.0581067,0
493,0,0,0,0,0,0,0.9940776,0,0,0
494,0.57376367,0,0,0,0,0.4101089,0.011125739,0,0,0
495,0.01844964,0,0,0,0.3799183,0,0.59883493,0,0,0
496,0.15327388,0,0,0,0.23851171,0,0.19505052,0,0.22344583,0.1831808
497,0,0.1817073,0,0.040566653,0.17339483,0,0.59377617,0,0,0
498,0,0,0,0.9043171,0,0,0.060376655,0.027306063,0,0
499,0.39193696,0.047031958,0,0,0.13942304,0,0,0.24082641,0.13638377,0.032924592
500,0.29359376,0,0.07246065,0,0.05428264,0,0.57652974,0,0,0
501,0.011911204,0.01191397,0.011910331,0.011915189,0.01191114,0.0119142085,0.8927909,0.011910197,0.011912271,0.011910534
502,0.88750136,0.01249976,0.01249994,0.012499554,0.012499846,0.012499261,0.012500026,0.012499887,0.012499821,0.012500534
503,0,0.1773889,0.17618968,0,0,0.059804063,0.51077986,0,0,0.0648709
504,0,0.4204048,0,0.1073526,0,0,0.4632108,0,0,0
505,0,0.55119467,0,0.4379182,0,0,0,0,0,0
506,0,0,0,0,0.09756756,0,0,0.6477052,0.24052866,0
507,0.011153709,0.011155503,0.011152166,0.3524879,0.10859553,0.46084335,0.011154582,0.011152207,0.011152164,0.011152937
508,0,0.98635405,0,0,0,0,0,0,0,0
509,0.02500524,0.7749582,0.025001772,0.025005918,0.02500348,0.025008108,0.025003124,0.025003053,0.025008082,0.025003059
510,0.042789888,0.7779886,0,0.17291036,0,0,0,0,0,0
511,0.04137805,0,0,0.29211092,0,0,0,0,0.65808755,0
512,0.45670247,0,0,0.03602148,0,0,0,0,0.3967203,0.1060772
513,0,0,0,0,0,0,0.26763317,0,0,0.71941674
514,0,0.3350305,0,0.33754045,0,0,0,0.25356692,0,0.06947234
515,0.23613113,0.21019252,0,0.3391771,0.10235802,0,0.109323,0,0,0
516,0,0.9785962,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0.9907376,0,0,0
518,0.11329107,0,0.015951715,0.034675896,0.46726054,0,0,0,0.36517924,0
519,0,0,0.30299813,0.16230875,0,0.47093016,0,0,0,0
520,0.1978143,0,0,0,0.23768339,0,0.4502138,0.016492598,0,0.09356238
521,0,0.35590273,0.05742342,0,0,0.058450673,0.45453635,0,0.07092942,0
522,0,0,0,0.9660774,0,0,0,0,0,0
523,0,0,0,0.8292479,0,0,0,0,0,0.097999215
524,0.11640319,0.552445,0,0,0,0,0.32710853,0,0,0
525,0,0.99309283,0,0,0,0,0,0,0,0
526,0.022983223,0.24894884,0.02298068,0.022987794,0.40588847,0.022987604,0.18427417,0.022980394,0.02298679,0.022982081
527,0,0.90319,0,0,0,0,0.016873827,0.07319474,0,0
528,0.033342496,0.033343397,0.033343695,0.03334427,0.033342306,0.033355877,0.03334412,0.03334177,0.36589774,0.36734438
529,0.011919991,0.8927286,0.011918461,0.0119191585,0.011918674,0.011919392,0.011920972,0.011918247,0.011918527,0.0119180195
530,0.17600079,0.12045454,0.06676165,0,0,0.02791126,0,0.3630812,0.24301164,0
531,0,0,0,0,0,0,0,0,0,0.9954344
532,0.016304474,0.525529,0,0.44598168,0,0,0,0,0,0
533,0,0,0,0.26955235,0,0.510884,0.21331178,0,0,0
534,0.8872229,0.012532092,0.012530145,0.012530624,0.012530712,0.012531665,0.0125311315,0.012530219,0.012530191,0.0125303455
535,0,0.01788949,0,0.9761119,0,0,0,0,0,0
536,0,0,0,0,0.882806,0,0,0,0.11204689,0
537,0,0.2735898,0,0,0,0.70063436,0,0,0,0
538,0,0.8489162,0,0.058937147,0,0.08571406,0,0,0,0
539,0,0,0,0,0,0.27017364,0.67620546,0,0,0.047756758
540,0,0.1652723,0,0,0,0.30848387,0.5172412,0,0,0
541,0,0.7706329,0,0,0.17378052,0.05272521,0,0,0,0
542,0.76541144,0,0,0,0.07840799,0.14962634,0,0,0,0
543,0,0,0.44375676,0,0,0,0.52266455,0.018864464,0,0
544,0.050040737,0.05004074,0.050040737,0.050041523,0.050040737,0.5496324,0.050040737,0.050040834,0.050040767,0.050040808
545,0.17983893,0,0,0,0.075013064,0,0.7405886,0,0,0
546,0,0,0,0,0.045049436,0,0.9505287,0,0,0
547,0,0,0,0,0.80174947,0,0.19103944,0,0,0
548,0,0,0,0,0,0,0,0,0.98503417,0
549,0.015979273,0.015981965,0.015978962,0.015980164,0.015981106,0.8561762,0.015984248,0.01597897,0.015979977,0.015979132
550,0,0.6282969,0,0,0,0,0.3091647,0,0,0
551,0.114409596,0,0,0.7496454,0,0.1291973,0,0,0,0
552,0.017143374,0.017144516,0.017144876,0.017142951,0.017142724,0.43507004,0.42777085,0.017142328,0.01715006,0.017148295
553,0,0,0,0.32833833,0,0,0.6664208,0,0,0
554,0,0.9181659,0,0,0,0,0,0,0,0
555,0.027819967,0,0,0.11504423,0.36162615,0.04814492,0,0.028353699,0.41699427,0
556,0,0,0,0.114911616,0,0,0,0,0.87839895,0
557,0.536664,0,0,0,0,0,0,0.18775909,0.2676209,0
558,0.01219056,0.0121932635,0.5602614,0.012190512,0.012190625,0.16675045,0.1876534,0.01218994,0.012189926,0.012189891
559,0.14667925,0,0,0.15847488,0,0.48214254,0.18650484,0,0.022638883,0
560,0.44205096,0.5430359,0,0,0,0,0,0,0,0
561,0.013524378,0.87828,0.013522313,0.013526103,0.013525885,0.013527339,0.013526634,0.013521545,0.013523462,0.013522354
562,0.02792032,0,0,0.16062431,0.17050268,0,0.5915221,0,0.046990454,0
563,0.027230557,0,0,0,0.21552917,0,0,0.5450955,0.2096647,0
564,0.14126314,0,0,0.47777057,0.32628632,0,0,0.013367283,0.0377075,0
565,0.11811263,0,0,0,0.23141158,0.20838791,0.17919359,0,0,0.25772256
566,0.026921995,0.75769955,0.026922477,0.02692338,0.026921447,0.026922029,0.02692208,0.026921732,0.026921675,0.026923615
567,0,0,0,0,0.38976958,0,0.60620666,0,0,0
568,0,0.9839471,0,0,0,0,0,0,0,0
569,0,0,0,0.64260715,0,0,0,0,0.3544566,0
570,0,0.29175228,0,0,0,0,0.58454525,0,0,0.12030882
571,0,0.2804822,0,0.0305852,0.14368081,0,0,0.537253,0,0
572,0.011603977,0.011605721,0.011603439,0.011605192,0.011603565,0.8955578,0.011603993,0.011605135,0.011604071,0.011607103
573,0.98010415,0,0,0,0,0,0,0,0,0
574,0.14132805,0,0,0,0,0,0.4102402,0.04259805,0,0.4012317
575,0,0,0,0,0.4630715,0.4159774,0.11094168,0,0,0
576,0,0.14079449,0,0,0.45272803,0,0.27575725,0,0.1217805,0
577,0.10363322,0,0,0,0,0,0.57833016,0,0.31578583,0
578,0.5204582,0,0.13352704,0,0,0,0.16182326,0,0.1793321,0
579,0,0.33900684,0,0.6296818,0,0,0.02602744,0,0,0
580,0,0,0,0,0,0,0.93279576,0,0,0
581,0.015106938,0.015106958,0.01510553,0.015105791,0.015107046,0.8640438,0.015106229,0.015105524,0.0151067395,0.015105504
582,0.11900621,0.6864291,0,0.030125115,0.11091168,0,0,0.049437128,0,0
583,0.8147541,0,0,0,0,0,0,0.111692324,0,0
584,0,0.21000838,0,0.32803744,0,0,0.4554213,0,0,0
585,0,0,0,0.6968893,0,0,0,0,0.15877701,0.14058942
586,0,0,0,0.43304193,0.090425484,0,0,0,0.47304,0
587,0,0.98394716,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0.9911602,0,0,0
589,0,0,0,0,0.42732126,0,0.56711954,0,0,0
590,0.15476917,0.0860172,0,0,0,0.3419872,0,0,0.41077074,0
591,0,0.35605058,0,0,0,0.030538058,0,0.43922862,0,0.17012034
592,0.5628562,0,0,0,0,0,0.42172348,0,0,0
593,0,0.217944,0,0,0.45278925,0,0.09376915,0,0.21929598,0
594,0.4722542,0,0,0.45480442,0,0,0,0,0,0
595,0,0.9903848,0,0,0,0,0,0,0,0
596,0,0.018200103,0,0.97052026,0,0,0,0,0,0
597,0.041045472,0,0,0,0,0.24193358,0.71115935,0,0,0
598,0,0.6207972,0,0,0,0,0.36744738,0,0,0
599,0.1936698,0,0.14314364,0,0,0,0,0,0.65656596,0
600,0,0.8005879,0,0,0,0.09974177,0.083285674,0.0125331655,0,0
601,0,0,0.23698777,0,0.3806181,0.059971977,0.11953422,0,0.1996826,0
602,0.025923565,0,0,0,0,0.7403033,0.20105335,0,0,0.022571243
603,0,0.32303587,0,0.058761813,0,0,0.6147683,0,0,0
604,0.33555952,0,0,0.44527102,0,0,0,0.21204753,0,0
605,0,0.07056464,0,0,0,0.30411902,0,0,0.5218412,0.096137516
606,0.0132938735,0.013298134,0.013293244,0.8803406,0.013294547,0.013295433,0.0132950675,0.013300531,0.013294652,0.013293929
607,0.1518653,0,0.48136428,0.13301496,0.17929567,0,0,0,0.04937078,0
608,0.016682945,0.016676163,0.016675716,0.016676765,0.016680023,0.31641567,0.55016524,0.01667558,0.016675957,0.016675923
609,0,0,0,0.98713285,0,0,0,0,0,0
610,0.43195203,0,0,0,0,0.076155365,0.14968316,0,0,0.33874038
611,0,0.92757195,0,0,0,0,0,0,0,0.067981616
612,0.31502613,0,0,0,0.55195034,0,0.071494654,0.056486808,0,0
613,0.092144914,0.05174763,0.5556715,0,0.07391613,0.07876689,0.14490026,0,0,0
614,0,0,0,0.5793787,0.12831551,0,0,0,0.2864469,0
615,0.55589586,0,0,0,0.43600765,0,0,0,0,0
616,0.1282477,0,0,0.80848527,0,0,0,0,0,0.05909324
617,0.24768159,0.010022789,0.0100226225,0.01002281,0.01002281,0.6721364,0.010022908,0.0100226365,0.010022638,0.01002278
618,0.03483734,0.46261746,0,0,0,0.49842668,0,0,0,0
619,0,0,0.46867827,0,0,0,0.46800134,0,0,0
620,0.4860702,0.18483293,0,0.09486516,0,0,0.16830745,0.06312755,0,0
621,0.044508476,0,0.5427387,0,0.3555969,0,0,0,0.05420449,0
622,0.4709928,0,0,0,0,0,0,0.45890498,0,0
623,0,0,0,0.16153109,0,0.1526196,0.37054566,0,0.3106332,0
624,0.15511878,0.26952058,0,0,0,0,0.5598881,0,0,0
625,0,0.05737643,0.6141263,0,0,0,0,0.08993144,0.23230141,0
626,0.29751414,0,0,0,0,0,0.5552751,0,0,0.1191887
627,0,0,0.52891797,0.021185275,0.12548846,0,0.26091534,0.060666937,0,0
628,0.77507675,0.024990376,0.024990113,0.024990669,0.024996923,0.024992323,0.02499099,0.024990402,0.024991414,0.024990102
629,0,0.12943849,0,0,0.21168266,0,0,0.25923264,0.39232284,0
630,0,0.06818798,0,0,0,0.9263559,0,0,0,0
631,0.012495302,0.01249647,0.33461523,0.012496735,0.56541306,0.01249692,0.012498229,0.012495745,0.012495489,0.012496836
632,0,0.71221405,0,0.06823041,0,0,0.21509488,0,0,0
633,0,0,0,0,0,0,0,0.99121565,0,0
634,0,0.06237054,0,0,0.35352787,0,0,0.047461834,0,0.5327047
635,0.026592009,0.026587386,0.026588952,0.02659154,0.026597926,0.026589477,0.026596133,0.026586315,0.026590122,0.76068014
636,0.027899778,0.027907327,0.027899805,0.027900139,0.02789978,0.74889386,0.027899804,0.027899846,0.027899863,0.027899787
637,0,0.6965661,0,0.07274168,0,0,0,0,0.22068448,0
638,0,0.5411394,0,0.14759077,0,0,0.30756015,0,0,0
639,0,0.9146475,0,0,0,0,0.081232056,0,0,0
640,0.15950085,0,0,0,0,0,0.3484724,0,0.48796564,0
641,0.34009036,0,0,0,0.4816594,0,0,0,0,0.17193231
642,0,0.3700889,0,0.3646131,0,0,0.2613624,0,0,0
643,0.5960815,0.30179513,0,0,0,0.034184907,0.02791395,0,0,0.03848867
644,0,0.8363384,0,0.15723003,0,0,0,0,0,0
645,0,0,0,0.40325487,0,0,0,0,0.5909362,0
646,0.4271845,0,0,0.2218656,0.11811737,0,0,0,0.22780025,0
647,0,0.7782671,0,0,0,0,0.21751496,0,0,0
648,0,0,0,0,0,0.7869547,0,0,0,0.14011145
649,0,0.10044914,0,0,0,0.24573646,0,0,0.6462601,0
650,0.01670294,0.84964687,0.01670284,0.016708588,0.016709333,0.016707713,0.016707152,0.016703906,0.01670563,0.016705029
651,0,0.9946717,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0.92472166,0,0,0,0
653,0,0,0,0,0,0,0.9686613,0,0,0.026359975
654,0.81942123,0.1319374,0,0,0.034759004,0,0,0,0,0
655,0,0.8543674,0,0.141789,0,0,0,0,0,0
656,0.34499368,0,0.021268357,0,0,0,0.6312163,0,0,0
657,0,0,0,0,0,0.2827727,0.39255738,0,0.10970164,0.19257814
658,0,0,0.17681234,0,0,0,0.68133956,0,0.061823696,0.07525167
659,0,0.32527578,0,0,0,0.37417445,0,0,0,0.27237636
660,0,0,0,0,0,0.95000577,0,0,0,0
661,0.81997925,0.020000927,0.020001447,0.020002488,0.020006435,0.02000149,0.020003308,0.020000724,0.020002691,0.02000121
662,0.06131261,0,0,0,0.21724655,0.16711745,0,0,0.40112904,0.14859775
663,0.13747996,0,0,0,0,0.825269,0,0,0,0
664,0,0,0,0,0,0,0.6799691,0,0,0.3146776
665,0,0.9591647,0,0.015406727,0,0,0.021276679,0,0,0
666,0.011139442,0.01114352,0.011139667,0.01114026,0.011139695,0.011140804,0.8997372,0.011139262,0.011139219,0.011140893
667,0.121737435,0,0,0,0,0.18460312,0.68319815,0,0,0
668,0.016094612,0.7042006,0.016092785,0.016099025,0.016094685,0.016094584,0.016092693,0.16704151,0.01609575,0.016093727
669,0,0.5746265,0,0.24957678,0,0,0.17190364,0,0,0
670,0.99108,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0.86418474,0.056879953,0.07312759,0
672,0.41818312,0,0,0,0.20429125,0,0.37300667,0,0,0
673,0.09998601,0.1000257,0.09998664,0.099985994,0.100085065,0.099986054,0.09998595,0.09998638,0.09998603,0.09998624
674,0.5304308,0.12157116,0.010809682,0,0.33203545,0,0,0,0,0
675,0,0,0,0,0,0,0.91675764,0,0,0
676,0,0.72730356,0,0,0,0.2656256,0,0,0,0
677,0,0,0,0.28040406,0,0.6378507,0.07812,0,0,0
678,0.013767913,0.49504185,0.013767567,0.013768865,0.39481032,0.013770347,0.013770837,0.013767194,0.013767775,0.013767351
679,0.24428155,0.29149783,0,0,0,0,0.20833664,0,0.25194266,0
680,0.11187908,0.11759399,0,0,0,0,0.76566166,0,0,0
681,0.06730686,0,0,0,0.0888983,0,0.16979046,0.08307086,0.58736074,0
682,0,0.64813,0,0.34499115,0,0,0,0,0,0
683,0.15929487,0,0,0,0,0,0,0.82845926,0,0
684,0,0,0,0.99227285,0,0,0,0,0,0
685,0,0,0,0.027062006,0.18213983,0,0,0,0.78555864,0
686,0.014134955,0.014134955,0.15447488,0.014134955,0.014134956,0.014134956,0.014134982,0.7324455,0.014134956,0.014134958
687,0,0.2125394,0.017678851,0,0,0,0,0.75977445,0,0
688,0.01000387,0.0100026075,0.010003331,0.010002405,0.010003704,0.16485181,0.75512433,0.010002108,0.010003127,0.010002739
689,0.14549541,0.06524066,0,0.3918012,0,0,0.14201385,0,0.25185558,0
690,0,0.67854387,0,0,0,0,0.27773553,0,0,0
691,0,0.9936124,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0.012170364,0.9792937,0,0,0
693,0,0.37963575,0,0.6145605,0,0,0,0,0,0
694,0.5018513,0,0,0,0.40788922,0,0.070862785,0,0,0.015842445
695,0,0.020064553,0,0.2512176,0.4477933,0,0.27619517,0,0,0
696,0,0,0,0.02820917,0,0.09397396,0,0,0.8725195,0
697,0,0.10237605,0.22671276,0,0.5311172,0,0.1339915,0,0,0
698,0.47256422,0,0,0,0.26096904,0,0,0,0.2620032,0
699,0.4898323,0,0,0,0.31962976,0,0,0,0.08293968,0.092297345
700,0.012530666,0.012531004,0.012528984,0.012528534,0.62967604,0.0125306845,0.012530561,0.01252786,0.27008715,0.012528467
701,0.8125089,0,0,0.0986553,0,0,0.082408614,0,0,0
702,0.01295277,0.7835083,0.012952404,0.012953782,0.11286599,0.012953694,0.012953432,0.01295261,0.012953918,0.012953094
703,0,0.8391457,0,0,0,0,0.15627341,0,0,0
704,0,0,0,0,0,0.10330445,0.20842397,0,0,0.67776614
705,0.29920325,0.19834541,0.072651625,0,0,0,0,0,0.42385504,0
706,0.8622948,0,0,0,0,0.1339776,0,0,0,0
707,0.46091926,0,0,0,0,0.3336702,0,0,0.14128453,0.05123777
